briefitem,bibid,systemfolder,objectid,vid,publisher,format,pdf_name,pdf,title,image_name,thumb,image,imageid,measurements,title_alternative,title_original,subject,source_institution,rights,rightsstatement,type,description_physical,note,permanentlink,language,date_modified,date_created,format_original,holding_location,genre,publication_date,Collection,description,short_description,reference_url
"","","","special570","","","image/jpeg","","","Scenic, November 1980","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/27/00001/EC291.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special570.html"
"","","","special571","","","image/jpeg","","","Scenic, November 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/23/00001/EC279.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special571.html"
"","","","special572","","","image/jpeg","","","Scenic Traffic, November 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/25/00001/EC282.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special572.html"
"","","","special573","","","image/jpeg","","","Scenic, Undated","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/22/00001/EC278.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special573.html"
"","","","special574","","","image/jpeg","","","School Picnic by Pool, November 1976","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/06/00001/SF288.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special574.html"
"","","","special575","","","image/jpeg","","","School Picnic, November 1976","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/10/00001/SF292.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special575.html"
"","","","special576","","","image/jpeg","","","Science Buildings, May 1973","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/62/00001/EC111.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special576.html"
"","","","special577","","","image/jpeg","","","Scott Svatos, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/62/00001/VBP223.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special577.html"
"","","","special578","","","image/jpeg","","","Sculpt Studio, Pottery, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/16/00001/Blue234.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special578.html"
"","","","special579","","","image/jpeg","","","Sculpture Dedication, Dean Barylski, October 14, 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/71/00001/Red075.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special579.html"
"","","","special580","","","image/jpeg","","","Sculpture Dedication, Linda Howard, Dean Barylski, October 14, 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/70/00001/Red063.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special580.html"
"","","","special581","","","image/jpeg","","","Sculpture Dedication, Linda Howard, October 14, 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/69/00001/Red062.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special581.html"
"","","","special582","","","image/jpeg","","","Sculpture Dedication, October 14, 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/72/00001/Red077.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special582.html"
"","","","special583","","","image/jpeg","","","Sculpture Studio, Interior, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/17/00001/Blue235.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special583.html"
"","","","special584","","","image/jpeg","","","Sculpture Studio, Overview, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/22/00001/Blue240.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special584.html"
"","","","special585","","","image/jpeg","","","Sculpture Studio, The &quot;Student,&quot; Purple, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/18/00001/SF083.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special585.html"
"","","","special586","","","image/jpeg","","","Sen. Robert Johnson","","http://ncf.sobek.ufl.edu/content/AA/00/02/58/30/00001/HIST_028_007_00001.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special586.html"
"","","","special587","","","image/jpeg","","","Sign, Barn, January 1985","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/67/00001/EC116.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special587.html"
"","","","special588","","","image/jpeg","","","Site of Spaatz Connector, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/81/00001/Blue077.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special588.html"
"","","","special589","","","image/jpeg","","","Soccer, July 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/49/00001/Blue020.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special589.html"
"","","","special590","","","image/jpeg","","","Soccer, March 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/38/00001/SF113.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special590.html"
"","","","special591","","","image/jpeg","","","Soccer, May 1998","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/52/00001/EC052.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special591.html"
"","","","special592","","","image/jpeg","","","Social Sciences Building, January 1985","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/66/00001/EC115.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special592.html"
"","","","special593","","","image/jpeg","","","Social Sciences Class with Dr. Vesperi, May 1998","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/80/00001/Red241.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special593.html"
"","","","special594","","","image/jpeg","","","Soph Davenport, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/42/00001/VBP034.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special594.html"
"","","","special595","","","image/jpeg","","","South Hall, April 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/38/00001/WC137.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special595.html"
"","","","special596","","","image/jpeg","","","South Hall, March 1974","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/98/00001/SF263.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special596.html"
"","","","special597","","","image/jpeg","","","South Hall, May 1973","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/35/00001/WC131.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special597.html"
"","","","special598","","","image/jpeg","","","South Hall, October 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/37/00001/WC133.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special598.html"
"","","","special599","","","image/jpeg","","","Spaatz Ditch with Conduit, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/83/00001/Blue079.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special599.html"
"","","","special600","","","image/jpeg","","","Spanish Class with Dr. Jose Alberto Portugal, Humanities, May 1998","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace045.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special600.html"
"","","","special601","","","image/jpeg","","","Statue by Ringling Museums, November 1976","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/08/00001/SF290.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special601.html"
"","","","special602","","","image/jpeg","","","Stephanie Weiss, 1996","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/65/00001/VBP243.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special602.html"
"","","","special603","","","image/jpeg","","","Steve Waldman, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP248.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special603.html"
"","","","special604","","","image/jpeg","","","Student &amp; Faculty, Lab, April 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/67/00001/Blue049.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special604.html"
"","","","special605","","","image/jpeg","","","Student &amp; Gail Mead, April 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/67/00001/SF179.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special605.html"
"","","","special606","","","image/jpeg","","","Student, Art, April 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/68/00001/Blue051.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special606.html"
"","","","special607","","","image/jpeg","","","Student at Piano, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_358.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special607.html"
"","","","special608","","","image/jpeg","","","Student, Bay, May 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/04/00001/SF053.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special608.html"
"","","","special609","","","image/jpeg","","","Student by Bay, September 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/08/00001/SF060.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special609.html"
"","","","special610","","","image/jpeg","","","Student Candids, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/86/00001/Admissions2_109.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special610.html"
"","","","special611","","","image/jpeg","","","Student Candids, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_110.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special611.html"
"","","","special612","","","image/jpeg","","","Student Candids, May 1998","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace102.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special612.html"
"","","","special613","","","image/jpeg","","","Student Center, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/71/00001/Admissions412.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special613.html"
"","","","special614","","","image/jpeg","","","Student, Ceramics, September 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/00/00001/SF043.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special614.html"
"","","","special615","","","image/jpeg","","","Student Ceramics, September 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/09/00001/SF291.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special615.html"
"","","","special616","","","image/jpeg","","","Student, College Hall, July 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/07/00001/SF058.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special616.html"
"","","","special617","","","image/jpeg","","","Student constructed geodesic dome","","http://ncf.sobek.ufl.edu/content/AA/00/02/56/33/00001/SPF_001_003_00020.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special617.html"
"","","","special618","","","image/jpeg","","","Student Dorm Room in Pei, May 1998","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/83/00001/Red339.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special618.html"
"","","","special619","","","image/jpeg","","","Student, Frisbee, April 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/70/00001/Blue053.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special619.html"
"","","","special620","","","image/jpeg","","","Student in Lab, January 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/45/00001/SF120.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special620.html"
"","","","special621","","","image/jpeg","","","Student in Library, September 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/46/00001/SF121.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special621.html"
"","","","special622","","","image/jpeg","","","Student, Library, April 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/46/00001/Blue369.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special622.html"
"","","","special623","","","image/jpeg","","","Student Mailboxes, May 1998","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/35/00001/Wallace296.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special623.html"
"","","","special624","","","image/jpeg","","","Student, Science Lab, April 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/64/00001/Blue045.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special624.html"
"","","","special625","","","image/jpeg","","","Student, September 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/99/00001/SF265.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special625.html"
"","","","special626","","","image/jpeg","","","Student Studying in Library, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/82/00001/Admissions2_018.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special626.html"
"","","","special627","","","image/jpeg","","","Student, West Campus, July 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/30/00001/SF099.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special627.html"
"","","","special628","","","image/jpeg","","","Student with Equipment, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/83/00001/Admissions2_024.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special628.html"
"","","","special629","","","image/jpeg","","","Student/Dock, November 1984","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/28/00001/WC123.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special629.html"
"","","","special630","","","image/jpeg","","","Students, Art, April 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/60/00001/SF151.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special630.html"
"","","","special631","","","image/jpeg","","","Students at Dorms, September 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/03/00001/EC236.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special631.html"
"","","","special632","","","image/jpeg","","","Students by Bay, September 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/44/00001/SF119.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special632.html"
"","","","special633","","","image/jpeg","","","Students, Cook Hall, August 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/63/00001/Blue044.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special633.html"
"","","","special634","","","image/jpeg","","","Students Dorms, September 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/04/00001/SF282.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special634.html"
"","","","special635","","","image/jpeg","","","Students, Handball Court, 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/47/00001/Blue018.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special635.html"
"","","","special636","","","image/jpeg","","","Students, H.C., November 1976","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/43/00001/SF118.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special636.html"
"","","","special637","","","image/jpeg","","","Students, HC, November 1980","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/11/00001/SF064.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special637.html"
"","","","special638","","","image/jpeg","","","Students In &amp; Around College Hall, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/00/00001/Admissions2_341.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special638.html"
"","","","special639","","","image/jpeg","","","Students In &amp; Around College Hall, 1996","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/01/00001/Admissions2_355.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special639.html"
"","","","special640","","","image/jpeg","","","Students in Front of Archway, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/93/00001/Admissions2_237.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special640.html"
"","","","special641","","","image/jpeg","","","Students in Front of Natural Sciences, Brad Rawlings in Background, January 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/97/00001/SF257.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special641.html"
"","","","special642","","","image/jpeg","","","Students in Tree, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/70/00001/Admissions409.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special642.html"
"","","","special643","","","image/jpeg","","","Students, NC Graduation, 1989","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/08/00001/Blue213a.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special643.html"
"","","","special644","","","image/jpeg","","","Students, N.C., November 1980","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/92/00001/SF015.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special644.html"
"","","","special645","","","image/jpeg","","","Students on Overpass, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/89/00001/Admissions2_208.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special645.html"
"","","","special646","","","image/jpeg","","","Students, September 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/72/00001/Blue055.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special646.html"
"","","","special647","","","image/jpeg","","","Students with Composting Project, May 1998","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/82/00001/Red327.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special647.html"
"","","","special648","","","image/jpeg","","","Studying in College Hall, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/60/00001/Admissions231.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special648.html"
"","","","special649","","","image/jpeg","","","Studying Outside Library, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/75/00001/Admissions419.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special649.html"
"","","","special650","","","image/jpeg","","","Sudakoff Center, 1986","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/99/00001/Blue122.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special650.html"
"","","","special651","","","image/jpeg","","","Sudakoff Center, June 1988","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/40/00001/Blue005.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special651.html"
"","","","special652","","","image/jpeg","","","Sudakoff, Contemporary Architecture, June 1988","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/00/00001/Blue124.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special652.html"
"","","","special653","","","image/jpeg","","","Sudakoff Groundbreaking, Gen. Heiser, June 10, 1983","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/74/00001/Red095.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special653.html"
"","","","special654","","","image/jpeg","","","Sudakoff Groundbreaking, June 10, 1983","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/73/00001/Red081.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special654.html"
"","","","special655","","","image/jpeg","","","Sudakoff, Interior, 1989","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/01/00001/Blue125.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special655.html"
"","","","special656","","","image/jpeg","","","Sudakoff, Interior Hallway, Undated","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/39/00001/Blue004.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special656.html"
"","","","special657","","","image/jpeg","","","Sunset Dance on the Bay, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/90/00001/Admissions2_219.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special657.html"
"","","","special658","","","image/jpeg","","","Suzanne Sherman, Danny Gonzalez, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/61/00001/Admissions233.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special658.html"
"","","","special659","","","image/jpeg","","","Suzanne Sherman&#39;s Class, Natural Sciences, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/62/00001/Admissions248.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special659.html"
"","","","special660","","","image/jpeg","","","Tennis Courts, January 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/35/00001/SF106.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special660.html"
"","","","special661","","","image/jpeg","","","Tennis Courts, July 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/48/00001/Blue019.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special661.html"
"","","","special662","","","image/jpeg","","","Tennis Courts, May 1973","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/39/00001/SF114.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special662.html"
"","","","special663","","","image/jpeg","","","Tennis Courts, September 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/33/00001/SF103.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special663.html"
"","","","special664","","","image/jpeg","","","Therese Anne Hayes, April 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/52/00001/SF132.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special664.html"
"","","","special665","","","image/jpeg","","","Therese Anne Hayes ESP, April 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/69/00001/Blue052.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special665.html"
"","","","special666","","","image/jpeg","","","Therese Hayes, Lab, May 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/85/00001/SF237.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special666.html"
"","","","special667","","","image/jpeg","","","Therese Hayes, May 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/47/00001/SF123.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special667.html"
"","","","special668","","","image/jpeg","","","Town Meeting, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/59/00001/Admissions220.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special668.html"
"","","","special669","","","image/jpeg","","","Tricia Hopkins, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/47/00001/VBP077.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special669.html"
"","","","special670","","","image/jpeg","","","Tutorial, September 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/79/00001/SF220.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special670.html"
"","","","special671","","","image/jpeg","","","Tutoring, April 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/90/00001/SF245.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special671.html"
"","","","special672","","","image/jpeg","","","Untitled Slide","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/42/00001/Blue009.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special672.html"
"","","","special673","","","image/jpeg","","","Untitled Slide, 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/40/00001/AdmissionsThree093.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special673.html"
"","","","special674","","","image/jpeg","","","Untitled Slides, 2001","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/33/00001/AdmissionsThree001.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special674.html"
"","","","special675","","","image/jpeg","","","Untitled Slide, April 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/82/00001/SF231.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special675.html"
"","","","special676","","","image/jpeg","","","Untitled Slide, August 1985","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/36/00001/Blue001.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special676.html"
"","","","special677","","","image/jpeg","","","Untitled Slide, December 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/96/00001/WC037.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special677.html"
"","","","special678","","","image/jpeg","","","Untitled Slide, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/48/00001/Admissions086.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special678.html"
"","","","special679","","","image/jpeg","","","Untitled Slide, February 1984","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/28/00001/Blue255.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special679.html"
"","","","special680","","","image/jpeg","","","Untitled Slide, Febuary 1989","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/30/00001/WC125.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special680.html"
"","","","special681","","","image/jpeg","","","Untitled Slide, January 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/49/00001/SF125.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special681.html"
"","","","special682","","","image/jpeg","","","Untitled Slide, January 1989","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/20/00001/SF085.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special682.html"
