objectid,cdmid,title,format,thumb,images,source,date,creator
special227,227,"Dr. Soo Bong Chae, 1981",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/12/32/00001/Blue262.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/12/32/00001/Blue262.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/32/00001/Blue263.jpg,http://ncf.sobek.ufl.edu/NCF0001232,1981,New College of Florida
special228,228,"Dr. Stephen Fischer-Galati, McArthur Chair, March 1988",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/32/00001/SF331.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/32/00001/SF331.jpg,http://ncf.sobek.ufl.edu/NCF0001532,1988,New College of Florida
special229,229,"Dr. Stevens & Dr. Berggren, February 1978",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/74/00001/SF194.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/74/00001/SF194.jpg,http://ncf.sobek.ufl.edu/NCF0001474,1978,New College of Florida
special230,230,"Dr. Stevens, Class, February 1978",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/64/00001/SF175.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/64/00001/SF175.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/14/64/00001/SF183.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/14/64/00001/SF186.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/14/64/00001/SF187.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/14/64/00001/SF188.jpg,http://ncf.sobek.ufl.edu/NCF0001464,1978,New College of Florida
special231,231,"Dr. Stevens, Dr. Beneditti & Student, February 1978",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/72/00001/SF191.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/72/00001/SF191.jpg,http://ncf.sobek.ufl.edu/NCF0001472,1978,New College of Florida
special232,232,"Dr. Stevens, Dr. Berggren, Dr. Benedetti, February 1978",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/75/00001/SF195.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/75/00001/SF195.jpg,http://ncf.sobek.ufl.edu/NCF0001475,1978,New College of Florida
special233,233,Dr. Tony Andrews,image/jpeg,http://ncf.sobek.ufl.edu/content/AA/00/02/56/35/00001/SPF_001_003_00026.jpg,http://ncf.sobek.ufl.edu/content/AA/00/02/56/35/00001/SPF_001_003_00026.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/56/35/00001/SPF_001_003_00027.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/56/35/00001/SPF_001_003_00028.jpg,http://ncf.sobek.ufl.edu/AA00025635,1985,New College of Florida
special234,234,Dr. Tony Andrews with student,image/jpeg,http://ncf.sobek.ufl.edu/content/AA/00/02/56/37/00001/SPF_001_003_00053.jpg,http://ncf.sobek.ufl.edu/content/AA/00/02/56/37/00001/SPF_001_003_00053.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/56/37/00001/SPF_001_003_00054.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/56/37/00001/SPF_001_003_00055.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/56/37/00001/SPF_001_003_00056.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/56/37/00001/SPF_001_003_00057.jpg,http://ncf.sobek.ufl.edu/AA00025637,1985,New College of Florida
special235,235,"E Building, January 1977",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/58/00001/SF148.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/58/00001/SF148.jpg,http://ncf.sobek.ufl.edu/NCF0001458,1977,New College of Florida
special236,236,"""E"" Building, May 1973",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/99/00001/WC268.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/99/00001/WC268.jpg,http://ncf.sobek.ufl.edu/NCF0001699,1973,New College of Florida
special237,237,East campus concept,image/jpeg,http://ncf.sobek.ufl.edu/content/AA/00/02/64/63/00001/ARCH1_003_014_00001.jpg,http://ncf.sobek.ufl.edu/content/AA/00/02/64/63/00001/ARCH1_003_014_00001.jpg,http://ncf.sobek.ufl.edu/AA00026463,ca. 1964,New College of Florida
special238,238,"East Campus, December 1969",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/00/00001/EC231.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/00/00001/EC231.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/00/00001/EC322.jpg,http://ncf.sobek.ufl.edu/NCF0001300,1969,New College of Florida
special239,239,East Campus dorm models,image/jpeg,http://ncf.sobek.ufl.edu/content/AA/00/02/64/62/00001/ARCH1_003_013_00014.jpg,http://ncf.sobek.ufl.edu/content/AA/00/02/64/62/00001/ARCH1_003_013_00014.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/64/62/00001/ARCH1_003_013_00015.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/64/62/00001/ARCH1_003_013_00016.jpg,http://ncf.sobek.ufl.edu/AA00026462,1964,New College of Florida
special240,240,"East Campus Dorms, 1974",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/15/00001/EC251.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/15/00001/EC251.jpg,http://ncf.sobek.ufl.edu/NCF0001315,1974,New College of Florida
special241,241,"East Campus Dorms, March 1981",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/16/00001/EC253.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/16/00001/EC253.jpg,http://ncf.sobek.ufl.edu/NCF0001316,1981,New College of Florida
special242,242,"East Campus Dorms, May 1967",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/07/00001/EC240.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/07/00001/EC240.jpg,http://ncf.sobek.ufl.edu/NCF0001307,1967,New College of Florida
special243,243,"East Campus Dorms, September 1982",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/17/00001/EC254.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/17/00001/EC254.jpg,http://ncf.sobek.ufl.edu/NCF0001317,1982,New College of Florida
special244,244,"East Campus Dorms, Undated",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/02/00001/EC235.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/02/00001/EC235.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/02/00001/EC243.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/02/00001/EC252.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/02/00001/EC256.jpg,http://ncf.sobek.ufl.edu/NCF0001302,"undated, circa 1970s",New College of Florida
special245,245,"East Campus, Hamilton Center, September 1980",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/29/00001/EC295.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/29/00001/EC295.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/29/00001/EC297.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/29/00001/EC298.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/29/00001/EC299.jpg,http://ncf.sobek.ufl.edu/NCF0001329,1980,New College of Florida
special246,246,"East Campus, Hamilton Center, September 1981",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/40/00001/EC314.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/40/00001/EC314.jpg,http://ncf.sobek.ufl.edu/NCF0001340,1981,New College of Florida
special247,247,"East Campus, Hamilton Center, Student, September 1982",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/12/89/00001/EC217.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/12/89/00001/EC217.jpg,http://ncf.sobek.ufl.edu/NCF0001289,1982,New College of Florida
special248,248,"East Campus, Hamilton Center, Students, September 1982",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/12/92/00001/EC221.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/12/92/00001/EC221.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/92/00001/EC327.jpg,http://ncf.sobek.ufl.edu/NCF0001292,1982,New College of Florida
special249,249,"East Campus, Nigh Shot, Undated",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/47/00001/EC329.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/47/00001/EC329.jpg,http://ncf.sobek.ufl.edu/NCF0001347,"undated, circa 1970s",New College of Florida
special250,250,"East campus, Pei dorms",image/jpeg,http://ncf.sobek.ufl.edu/content/AA/00/02/64/49/00001/East_Dorms_0001.jpg,http://ncf.sobek.ufl.edu/content/AA/00/02/64/49/00001/East_Dorms_0001.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/64/49/00001/East_Dorms_0002.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/64/49/00001/East_Dorms_0003.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/64/49/00001/East_Dorms_0004.jpg,http://ncf.sobek.ufl.edu/AA00026449,"undated, circa 1970s",New College of Florida
special251,251,"East Campus, Pei Dorms, September 1980",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/06/00001/EC239.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/06/00001/EC239.jpg,http://ncf.sobek.ufl.edu/NCF0001306,1980,New College of Florida
special252,252,"East Campus, Pool, March 1981",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/23/00001/SF089.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/23/00001/SF089.jpg,http://ncf.sobek.ufl.edu/NCF0001423,1981,New College of Florida
special253,253,"East Campus Scene, November 1977",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/01/00001/EC234.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/01/00001/EC234.jpg,http://ncf.sobek.ufl.edu/NCF0001301,1977,New College of Florida
special254,254,"Equipment Covered with Plastic, April 1987",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/12/19/00001/Blue237.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/12/19/00001/Blue237.jpg,http://ncf.sobek.ufl.edu/NCF0001219,1987,New College of Florida
special255,255,"Faculty & Student, November 1980",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/34/00001/SF335.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/34/00001/SF335.jpg,http://ncf.sobek.ufl.edu/NCF0001534,1980,New College of Florida
special256,256,"Fischer-Galati, March 1988",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/31/00001/SF328.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/31/00001/SF328.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/31/00001/SF329.jpg,http://ncf.sobek.ufl.edu/NCF0001531,1988,New College of Florida
special257,257,"Fitness Center & Pool, 1992",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_307.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_307.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_308.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_309.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_310.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_311.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_312.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_313.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_314.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_315.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_316.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_317.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_318.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_319.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_320.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_321.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_322.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_323.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/97/00001/Admissions2_324.jpg,http://ncf.sobek.ufl.edu/NCF0001097,1992,New College of Florida
special258,258,"Flags, May 1998",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/32/00001/Wallace284.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/32/00001/Wallace284.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/32/00001/Wallace285.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/32/00001/Wallace286.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/32/00001/Wallace287.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/32/00001/Wallace288.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/32/00001/Wallace289.jpg,http://ncf.sobek.ufl.edu/NCF0001132,1998,New College of Florida
special259,259,"Flags/Bridge, 1986",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/57/00001/WC174.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/57/00001/WC174.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/57/00001/WC175.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/57/00001/WC176.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/57/00001/WC177.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/57/00001/WC178.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/57/00001/WC179.jpg,http://ncf.sobek.ufl.edu/NCF0001657,1986,New College of Florida
special260,260,"Flora, Fall 1999",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/58/00001/Admissions215.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/58/00001/Admissions215.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/58/00001/Admissions216.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/58/00001/Admissions217.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/58/00001/Admissions218.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/58/00001/Admissions219.jpg,http://ncf.sobek.ufl.edu/NCF0001058,1999,New College of Florida
special261,261,"Foundation, Robertson Hall, Undated",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/17/07/00001/WC288.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/17/07/00001/WC288.jpg,http://ncf.sobek.ufl.edu/NCF0001707,"undated, circa 1980s",New College of Florida
special262,262,"Founder's Circle, January 1974",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/00/00001/WC044.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/00/00001/WC044.jpg,http://ncf.sobek.ufl.edu/NCF0001600,1974,New College of Florida
special263,263,"Founder's Circle, March 1974",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/03/00001/WC047.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/03/00001/WC047.jpg,http://ncf.sobek.ufl.edu/NCF0001603,1974,New College of Florida
special264,264,"Founder's Circle, November 1984",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/04/00001/WC049.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/04/00001/WC049.jpg,http://ncf.sobek.ufl.edu/NCF0001604,1984,New College of Florida
special265,265,"Frisbee Players, May 1998",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace182.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace182.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace183.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace184.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace185.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace186.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace187.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace188.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace189.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace190.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace191.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace192.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace193.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace194.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace195.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace196.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace197.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/23/00001/Wallace198.jpg,http://ncf.sobek.ufl.edu/NCF0001123,1998,New College of Florida
special266,266,"Gate, April 1984",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/14/00001/WC094.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/14/00001/WC094.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/14/00001/WC095.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/14/00001/WC096.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/14/00001/WC097.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/14/00001/WC099.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/14/00001/WC100.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/14/00001/WC101.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/14/00001/WC102.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/14/00001/WC103.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/14/00001/WC155.jpg,http://ncf.sobek.ufl.edu/NCF0001614,1984,New College of Florida
special267,267,"Gate, July 1984",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/16/00001/WC104.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/16/00001/WC104.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/16/00001/WC108.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/16/00001/WC154.jpg,http://ncf.sobek.ufl.edu/NCF0001616,1984,New College of Florida
special268,268,"Gate, Undated",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/50/00001/WC161.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/50/00001/WC161.jpg,http://ncf.sobek.ufl.edu/NCF0001650,"undated, circa 1980s",New College of Florida
special269,269,"Gate, West Campus, September 1980",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/49/00001/WC160.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/49/00001/WC160.jpg,http://ncf.sobek.ufl.edu/NCF0001649,1980,New College of Florida
special270,270,"Gate-USF, October 1981",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/48/00001/WC159.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/48/00001/WC159.jpg,http://ncf.sobek.ufl.edu/NCF0001648,1981,New College of Florida
special271,271,"General Rolland V. Heiser, 1992",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/68/00001/VBP275.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/68/00001/VBP275.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/68/00001/VBP276.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/68/00001/VBP277.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/68/00001/VBP278.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/68/00001/VBP279.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/68/00001/VBP280.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/68/00001/VBP281.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/68/00001/VBP282.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/68/00001/VBP283.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/68/00001/VBP284.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/68/00001/VBP285.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/68/00001/VBP286.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/68/00001/VBP287.jpg,http://ncf.sobek.ufl.edu/NCF0001568,1992,New College of Florida
special272,272,"General Spaatz, View West, April 1987",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/38/00001/Blue003.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/38/00001/Blue003.jpg,http://ncf.sobek.ufl.edu/NCF0001138,1987,New College of Florida
special273,273,"George F. Baughman, March 1964",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/69/00001/VBP289.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/69/00001/VBP289.jpg,http://ncf.sobek.ufl.edu/NCF0001569,1964,New College of Florida
special274,274,"Girls at College Hall, Fall 1999",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/68/00001/Admissions402.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/68/00001/Admissions402.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/68/00001/Admissions403.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/68/00001/Admissions404.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/68/00001/Admissions405.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/68/00001/Admissions406.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/68/00001/Admissions407.jpg,http://ncf.sobek.ufl.edu/NCF0001068,1999,New College of Florida
special275,275,"Government School, 1989",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E418.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E418.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E419.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E420.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E421.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E422.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E423.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E424.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E425.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E426.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E427.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E428.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E429.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E430.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E431.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E432.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E433.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E434.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E435.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E436.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E437.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E438.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E439.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E440.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E441.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E442.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E443.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E444.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E445.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E446.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E447.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E448.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E449.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E450.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E451.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E453.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E454.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E455.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E456.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/63/00001/E457.jpg,http://ncf.sobek.ufl.edu/NCF0001363,1989,New College of Florida
